Link,Team,CTRCT,Cap Hit,Image
https://www.eliteprospects.com/player/222123/juha-jaaska,Carolina Hurricanes,24/25,"$850,000",carolina_hurricanes.png
https://www.eliteprospects.com/player/324913/josiah-slavin,Carolina Hurricanes,25/26,"$775,000",carolina_hurricanes.png
https://www.eliteprospects.com/player/802760/nikita-artamonov,Carolina Hurricanes,,,carolina_hurricanes.png
https://www.eliteprospects.com/player/708561/timur-mukhanov,Carolina Hurricanes,,,carolina_hurricanes.png
https://www.eliteprospects.com/player/648368/oskar-vuollet,Carolina Hurricanes,,,carolina_hurricanes.png
https://www.eliteprospects.com/player/803418/fyodor-avramov,Carolina Hurricanes,,,carolina_hurricanes.png
https://www.eliteprospects.com/player/835554/andrei-krutov,Carolina Hurricanes,,,carolina_hurricanes.png
https://www.eliteprospects.com/player/699449/stanislav-yarovoy,Carolina Hurricanes,,,carolina_hurricanes.png
https://www.eliteprospects.com/player/538042/alexander-perevalov,Carolina Hurricanes,,,carolina_hurricanes.png
https://www.eliteprospects.com/player/328556/andrei-svechnikov,Carolina Hurricanes,28/29,"$7,750,000",carolina_hurricanes.png
https://www.eliteprospects.com/player/226309/jack-roslovic,Carolina Hurricanes,24/25,"$2,800,000",carolina_hurricanes.png
https://www.eliteprospects.com/player/10967/jesper-fast,Carolina Hurricanes,24/25,"$2,400,000",carolina_hurricanes.png
https://www.eliteprospects.com/player/618598/felix-unger-sorum,Carolina Hurricanes,26/27,"$831,667",carolina_hurricanes.png
https://www.eliteprospects.com/player/574744/jackson-blake,Carolina Hurricanes,25/26,"$905,833",carolina_hurricanes.png
https://www.eliteprospects.com/player/393444/noel-gunler,Carolina Hurricanes,24/25,"$862,500",carolina_hurricanes.png
https://www.eliteprospects.com/player/597533/justin-poirier,Carolina Hurricanes,,,carolina_hurricanes.png
https://www.eliteprospects.com/player/648248/jayden-perron,Carolina Hurricanes,,,carolina_hurricanes.png
https://www.eliteprospects.com/player/553221/michael-emerson,Carolina Hurricanes,,,carolina_hurricanes.png
https://www.eliteprospects.com/player/780049/alexander-rykov,Carolina Hurricanes,,,carolina_hurricanes.png
https://www.eliteprospects.com/player/97621/jaccob-slavin,Carolina Hurricanes,31/32,"$5,300,000",carolina_hurricanes.png
https://www.eliteprospects.com/player/9103/brent-burns,Carolina Hurricanes,24/25,"$8,000,000",carolina_hurricanes.png
https://www.eliteprospects.com/player/17758/dmitri-orlov,Carolina Hurricanes,24/25,"$7,750,000",carolina_hurricanes.png
https://www.eliteprospects.com/player/122787/shayne-gostisbehere,Carolina Hurricanes,26/27,"$3,200,000",carolina_hurricanes.png
https://www.eliteprospects.com/player/205562/jalen-chatfield,Carolina Hurricanes,26/27,"$3,000,000",carolina_hurricanes.png
https://www.eliteprospects.com/player/160791/sean-walker,Carolina Hurricanes,28/29,"$3,600,000",carolina_hurricanes.png
https://www.eliteprospects.com/player/201892/scott-morrow,Carolina Hurricanes,25/26,"$916,667",carolina_hurricanes.png
https://www.eliteprospects.com/player/281814/ty-smith,Carolina Hurricanes,24/25,"$775,000",carolina_hurricanes.png
https://www.eliteprospects.com/player/51926/joakim-ryan,Carolina Hurricanes,24/25,"$775,000",carolina_hurricanes.png
https://www.eliteprospects.com/player/252469/riley-stillman,Carolina Hurricanes,24/25,"$775,000",carolina_hurricanes.png
https://www.eliteprospects.com/player/395069/anttoni-honka,Carolina Hurricanes,24/25,"$836,667",carolina_hurricanes.png
https://www.eliteprospects.com/player/413245/ronan-seeley,Carolina Hurricanes,24/25,"$810,000",carolina_hurricanes.png
https://www.eliteprospects.com/player/601642/aleksi-heimosalmi,Carolina Hurricanes,25/26,"$805,833",carolina_hurricanes.png
https://www.eliteprospects.com/player/424459/domenick-fensore,Carolina Hurricanes,24/25,"$925,000",carolina_hurricanes.png
https://www.eliteprospects.com/player/485094/charles-alexis-legault,Carolina Hurricanes,26/27,"$915,833",carolina_hurricanes.png
https://www.eliteprospects.com/player/394715/joel-nystrom,Carolina Hurricanes,25/26,"$925,000",carolina_hurricanes.png
https://www.eliteprospects.com/player/727927/dominik-badinka,Carolina Hurricanes,26/27,"$869,050",carolina_hurricanes.png
https://www.eliteprospects.com/player/514652/alexander-nikishin,Carolina Hurricanes,,,carolina_hurricanes.png
https://www.eliteprospects.com/player/668048/noel-fransen,Carolina Hurricanes,,,carolina_hurricanes.png
https://www.eliteprospects.com/player/420272/simon-forsmark,Carolina Hurricanes,,,carolina_hurricanes.png
https://www.eliteprospects.com/player/651884/vladimir-grudinin,Carolina Hurricanes,,,carolina_hurricanes.png
https://www.eliteprospects.com/player/804998/alexander-siryatsky,Carolina Hurricanes,,,carolina_hurricanes.png
https://www.eliteprospects.com/player/707284/alexander-pelevin,Carolina Hurricanes,,,carolina_hurricanes.png
https://www.eliteprospects.com/player/618884/timur-kol,Carolina Hurricanes,,,carolina_hurricanes.png
https://www.eliteprospects.com/player/835446/roman-shokhrin,Carolina Hurricanes,,,carolina_hurricanes.png
https://www.eliteprospects.com/player/201468/joseph-keane,Carolina Hurricanes,,,carolina_hurricanes.png
https://www.eliteprospects.com/player/244673/jesper-sellgren,Carolina Hurricanes,,,carolina_hurricanes.png
https://www.eliteprospects.com/player/221513/tarmo-reunanen,Carolina Hurricanes,,,carolina_hurricanes.png
https://www.eliteprospects.com/player/478709/bryce-montgomery,Carolina Hurricanes,,,carolina_hurricanes.png
https://www.eliteprospects.com/player/535584/connor-bedard,Chicago Blackhawks,25/26,"$950,000",chicago_blackhawks.png
https://www.eliteprospects.com/player/279238/philipp-kurashev,Chicago Blackhawks,24/25,"$2,250,000",chicago_blackhawks.png
https://www.eliteprospects.com/player/117018/jason-dickinson,Chicago Blackhawks,25/26,"$4,250,000",chicago_blackhawks.png
https://www.eliteprospects.com/player/195235/ryan-donato,Chicago Blackhawks,24/25,"$2,000,000",chicago_blackhawks.png
https://www.eliteprospects.com/player/201449/cole-guttman,Chicago Blackhawks,24/25,"$775,000",chicago_blackhawks.png
https://www.eliteprospects.com/player/413126/colton-dach,Chicago Blackhawks,25/26,"$825,000",chicago_blackhawks.png
https://www.eliteprospects.com/player/476673/jalen-luypen,Chicago Blackhawks,24/25,"$859,167",chicago_blackhawks.png
https://www.eliteprospects.com/player/396630/antti-saarela,Chicago Blackhawks,24/25,"$896,250",chicago_blackhawks.png
https://www.eliteprospects.com/player/574819/frank-nazar,Chicago Blackhawks,25/26,"$950,000",chicago_blackhawks.png
https://www.eliteprospects.com/player/603788/paul-ludwinski,Chicago Blackhawks,26/27,"$900,000",chicago_blackhawks.png
https://www.eliteprospects.com/player/603195/oliver-moore,Chicago Blackhawks,,,chicago_blackhawks.png
https://www.eliteprospects.com/player/597530/sacha-boisvert,Chicago Blackhawks,,,chicago_blackhawks.png
https://www.eliteprospects.com/player/737981/john-mustard,Chicago Blackhawks,,,chicago_blackhawks.png
https://www.eliteprospects.com/player/492228/ryan-greene,Chicago Blackhawks,,,chicago_blackhawks.png
https://www.eliteprospects.com/player/536536/aidan-thompson,Chicago Blackhawks,,,chicago_blackhawks.png
https://www.eliteprospects.com/player/647789/joel-svensson,Chicago Blackhawks,,,chicago_blackhawks.png
https://www.eliteprospects.com/player/425317/milton-oscarson,Chicago Blackhawks,,,chicago_blackhawks.png
https://www.eliteprospects.com/player/512834/ilya-safonov,Chicago Blackhawks,,,chicago_blackhawks.png
https://www.eliteprospects.com/player/418282/dominic-james,Chicago Blackhawks,,,chicago_blackhawks.png
https://www.eliteprospects.com/player/782897/jiri-felcman,Chicago Blackhawks,,,chicago_blackhawks.png
https://www.eliteprospects.com/player/472146/victor-stjernborg,Chicago Blackhawks,,,chicago_blackhawks.png
https://www.eliteprospects.com/player/645161/alex-pharand,Chicago Blackhawks,,,chicago_blackhawks.png
https://www.eliteprospects.com/player/476211/riku-tohila,Chicago Blackhawks,,,chicago_blackhawks.png
https://www.eliteprospects.com/player/14360/taylor-hall,Chicago Blackhawks,24/25,"$6,000,000",chicago_blackhawks.png
https://www.eliteprospects.com/player/44567/teuvo-teravainen,Chicago Blackhawks,25/26,"$5,400,000",chicago_blackhawks.png
https://www.eliteprospects.com/player/125028/tyler-bertuzzi,Chicago Blackhawks,27/28,"$5,500,000",chicago_blackhawks.png
https://www.eliteprospects.com/player/10675/nick-foligno,Chicago Blackhawks,25/26,"$4,500,000",chicago_blackhawks.png
https://www.eliteprospects.com/player/86009/andreas-athanasiou,Chicago Blackhawks,24/25,"$4,250,000",chicago_blackhawks.png
https://www.eliteprospects.com/player/12063/pat-maroon,Chicago Blackhawks,24/25,"$1,300,000",chicago_blackhawks.png
https://www.eliteprospects.com/player/381687/lukas-reichel,Chicago Blackhawks,25/26,"$1,200,000",chicago_blackhawks.png
https://www.eliteprospects.com/player/204125/brett-seney,Chicago Blackhawks,24/25,"$775,000",chicago_blackhawks.png
https://www.eliteprospects.com/player/242077/zach-sanford,Chicago Blackhawks,24/25,"$775,000",chicago_blackhawks.png
https://www.eliteprospects.com/player/635399/gavin-hayes,Chicago Blackhawks,26/27,"$865,000",chicago_blackhawks.png
https://www.eliteprospects.com/player/573943/samuel-savoie,Chicago Blackhawks,26/27,"$846,666",chicago_blackhawks.png
https://www.eliteprospects.com/player/418245/landon-slaggert,Chicago Blackhawks,24/25,"$912,500",chicago_blackhawks.png
https://www.eliteprospects.com/player/603122/nick-lardis,Chicago Blackhawks,26/27,"$896,667",chicago_blackhawks.png
https://www.eliteprospects.com/player/679706/marek-vanacker,Chicago Blackhawks,26/27,"$975,000",chicago_blackhawks.png
https://www.eliteprospects.com/player/559520/marcel-marcel,Chicago Blackhawks,,,chicago_blackhawks.png
https://www.eliteprospects.com/player/312217/artur-kayumov,Chicago Blackhawks,,,chicago_blackhawks.png
https://www.eliteprospects.com/player/153054/parker-foo,Chicago Blackhawks,,,chicago_blackhawks.png
https://www.eliteprospects.com/player/180935/ilya-mikheyev,Chicago Blackhawks,25/26,"$4,750,000",chicago_blackhawks.png
https://www.eliteprospects.com/player/27038/craig-smith,Chicago Blackhawks,24/25,"$1,000,000",chicago_blackhawks.png
https://www.eliteprospects.com/player/247964/joey-anderson,Chicago Blackhawks,25/26,,chicago_blackhawks.png
https://www.eliteprospects.com/player/369853/ryder-rolston,Chicago Blackhawks,25/26,"$895,000",chicago_blackhawks.png
https://www.eliteprospects.com/player/527425/martin-misiak,Chicago Blackhawks,26/27,"$878,333",chicago_blackhawks.png
https://www.eliteprospects.com/player/790498/aj-spellacy,Chicago Blackhawks,,,chicago_blackhawks.png
https://www.eliteprospects.com/player/826090/jack-pridham,Chicago Blackhawks,,,chicago_blackhawks.png
https://www.eliteprospects.com/player/709028/roman-kantserov,Chicago Blackhawks,,,chicago_blackhawks.png
https://www.eliteprospects.com/player/399861/nils-juntorp,Chicago Blackhawks,,,chicago_blackhawks.png
https://www.eliteprospects.com/player/90355/seth-jones,Chicago Blackhawks,29/30,"$9,500,000",chicago_blackhawks.png
https://www.eliteprospects.com/player/45417/connor-murphy,Chicago Blackhawks,25/26,"$4,400,000",chicago_blackhawks.png
https://www.eliteprospects.com/player/12531/alec-martinez,Chicago Blackhawks,24/25,"$4,000,000",chicago_blackhawks.png
https://www.eliteprospects.com/player/315969/alex-vlasic,Chicago Blackhawks,29/30,"$4,600,000",chicago_blackhawks.png
https://www.eliteprospects.com/player/19170/t.j.-brodie,Chicago Blackhawks,25/26,"$3,750,000",chicago_blackhawks.png
https://www.eliteprospects.com/player/516605/kevin-korchinski,Chicago Blackhawks,25/26,"$918,333",chicago_blackhawks.png
https://www.eliteprospects.com/player/416750/isaak-phillips,Chicago Blackhawks,24/25,"$775,000",chicago_blackhawks.png
https://www.eliteprospects.com/player/201852/wyatt-kaiser,Chicago Blackhawks,24/25,"$916,667",chicago_blackhawks.png
https://www.eliteprospects.com/player/410534/louis-crevier,Chicago Blackhawks,24/25,"$775,000",chicago_blackhawks.png
https://www.eliteprospects.com/player/525637/ethan-del-mastro,Chicago Blackhawks,25/26,"$855,833",chicago_blackhawks.png
https://www.eliteprospects.com/player/482413/nolan-allan,Chicago Blackhawks,25/26,"$825,000",chicago_blackhawks.png
https://www.eliteprospects.com/player/619217/artyom-levshunov,Chicago Blackhawks,26/27,"$975,000",chicago_blackhawks.png
https://www.eliteprospects.com/player/670126/sam-rinzel,Chicago Blackhawks,,,chicago_blackhawks.png
https://www.eliteprospects.com/player/597542/ty-henry,Chicago Blackhawks,,,chicago_blackhawks.png
https://www.eliteprospects.com/player/691486/janne-peltonen,Chicago Blackhawks,,,chicago_blackhawks.png
https://www.eliteprospects.com/player/201918/taige-harding,Chicago Blackhawks,,,chicago_blackhawks.png
https://www.eliteprospects.com/player/495926/connor-kelley,Chicago Blackhawks,,,chicago_blackhawks.png
https://www.eliteprospects.com/player/236429/jakub-galvas,Chicago Blackhawks,,"$867,500",chicago_blackhawks.png
https://www.eliteprospects.com/player/99204/nathan-mackinnon,Colorado Avalanche,30/31,"$12,600,000",colorado_avalanche.png
https://www.eliteprospects.com/player/300831/casey-mittelstadt,Colorado Avalanche,26/27,"$5,750,000",colorado_avalanche.png
https://www.eliteprospects.com/player/300911/ross-colton,Colorado Avalanche,26/27,"$4,000,000",colorado_avalanche.png
https://www.eliteprospects.com/player/45686/t.j.-tynan,Colorado Avalanche,24/25,,colorado_avalanche.png
https://www.eliteprospects.com/player/534469/jean-luc-foudy,Colorado Avalanche,24/25,"$847,500",colorado_avalanche.png
https://www.eliteprospects.com/player/236950/ond%C5%99ej-pavel,Colorado Avalanche,24/25,"$870,000",colorado_avalanche.png
https://www.eliteprospects.com/player/267112/matt-stienburg,Colorado Avalanche,24/25,"$898,750",colorado_avalanche.png
https://www.eliteprospects.com/player/427962/ivan-ivan,Colorado Avalanche,25/26,"$845,000",colorado_avalanche.png
https://www.eliteprospects.com/player/603108/calum-ritchie,Colorado Avalanche,26/27,"$950,000",colorado_avalanche.png
https://www.eliteprospects.com/player/664607/jake-fisher,Colorado Avalanche,,,colorado_avalanche.png
https://www.eliteprospects.com/player/679687/maxmilian-curran,Colorado Avalanche,,,colorado_avalanche.png
https://www.eliteprospects.com/player/691679/nikita-prishchepov,Colorado Avalanche,,,colorado_avalanche.png
https://www.eliteprospects.com/player/597864/christian-humphreys,Colorado Avalanche,,,colorado_avalanche.png
https://www.eliteprospects.com/player/292101/zakhar-bardakov,Colorado Avalanche,,,colorado_avalanche.png
https://www.eliteprospects.com/player/397860/colby-ambrosio,Colorado Avalanche,,,colorado_avalanche.png
https://www.eliteprospects.com/player/443711/andrei-buyalsky,Colorado Avalanche,,,colorado_avalanche.png
https://www.eliteprospects.com/player/10393/gabriel-landeskog,Colorado Avalanche,28/29,"$7,000,000",colorado_avalanche.png
https://www.eliteprospects.com/player/43584/artturi-lehkonen,Colorado Avalanche,26/27,"$4,500,000",colorado_avalanche.png
https://www.eliteprospects.com/player/118657/jonathan-drouin,Colorado Avalanche,24/25,"$2,500,000",colorado_avalanche.png
https://www.eliteprospects.com/player/131890/miles-wood,Colorado Avalanche,28/29,"$2,500,000",colorado_avalanche.png
https://www.eliteprospects.com/player/258162/parker-kelly,Colorado Avalanche,25/26,"$825,000",colorado_avalanche.png
https://www.eliteprospects.com/player/91109/joel-kiviranta,Colorado Avalanche,24/25,"$775,000",colorado_avalanche.png
https://www.eliteprospects.com/player/39429/chris-wagner,Colorado Avalanche,24/25,"$775,000",colorado_avalanche.png
https://www.eliteprospects.com/player/277079/jere-innala,Colorado Avalanche,24/25,"$870,000",colorado_avalanche.png
https://www.eliteprospects.com/player/201795/chase-bradley,Colorado Avalanche,25/26,"$872,500",colorado_avalanche.png
https://www.eliteprospects.com/player/673797/william-zellers,Colorado Avalanche,,,colorado_avalanche.png
https://www.eliteprospects.com/player/472350/maros-jedlicka,Colorado Avalanche,,,colorado_avalanche.png
https://www.eliteprospects.com/player/375954/sampo-ranta,Colorado Avalanche,,,colorado_avalanche.png
https://www.eliteprospects.com/player/351159/taylor-makar,Colorado Avalanche,,,colorado_avalanche.png
https://www.eliteprospects.com/player/91186/mikko-rantanen,Colorado Avalanche,24/25,"$9,250,000",colorado_avalanche.png
https://www.eliteprospects.com/player/108661/valeri-nichushkin,Colorado Avalanche,29/30,"$6,125,000",colorado_avalanche.png
https://www.eliteprospects.com/player/62327/logan-o-connor,Colorado Avalanche,24/25,"$1,050,000",colorado_avalanche.png
https://www.eliteprospects.com/player/339499/nikolai-kovalenko,Colorado Avalanche,24/25,"$896,250",colorado_avalanche.png
https://www.eliteprospects.com/player/161060/matthew-phillips,Colorado Avalanche,24/25,"$775,000",colorado_avalanche.png
https://www.eliteprospects.com/player/430916/oskar-olausson,Colorado Avalanche,25/26,"$863,334",colorado_avalanche.png
https://www.eliteprospects.com/player/284027/jason-polin,Colorado Avalanche,24/25,"$775,000",colorado_avalanche.png
https://www.eliteprospects.com/player/142238/oliver-kylington,Colorado Avalanche,24/25,"$1,050,000",colorado_avalanche.png
https://www.eliteprospects.com/player/199655/cale-makar,Colorado Avalanche,26/27,"$9,000,000",colorado_avalanche.png
https://www.eliteprospects.com/player/59575/devon-toews,Colorado Avalanche,30/31,"$7,250,000",colorado_avalanche.png
https://www.eliteprospects.com/player/251476/samuel-girard,Colorado Avalanche,26/27,"$5,000,000",colorado_avalanche.png
